state,Year,Month,group,covid,coverage,value
VT,2023,5,Pediatric,Confirmed,patients,1
VT,2023,5,Pediatric,Suspected,hospital,434
VT,2023,5,Pediatric,Suspected,patients,5
VT,2023,6,Adult,Confirmed,hospital,450
VT,2023,6,Adult,Confirmed,patients,55
VT,2023,6,Adult,Suspected,hospital,213
VT,2023,6,Adult,Suspected,patients,28
VT,2023,6,Pediatric,Confirmed,hospital,420
VT,2023,6,Pediatric,Confirmed,patients,0
VT,2023,6,Pediatric,Suspected,hospital,183
VT,2023,6,Pediatric,Suspected,patients,2
VT,2023,7,Adult,Confirmed,hospital,464
VT,2023,7,Adult,Confirmed,patients,34
VT,2023,7,Adult,Suspected,hospital,92
VT,2023,7,Adult,Suspected,patients,19
VT,2023,7,Pediatric,Confirmed,hospital,434
VT,2023,7,Pediatric,Confirmed,patients,1
VT,2023,7,Pediatric,Suspected,hospital,62
VT,2023,7,Pediatric,Suspected,patients,7
VT,2023,8,Adult,Confirmed,hospital,463
VT,2023,8,Adult,Confirmed,patients,104
VT,2023,8,Adult,Suspected,hospital,82
VT,2023,8,Adult,Suspected,patients,31
VT,2023,8,Pediatric,Confirmed,hospital,434
VT,2023,8,Pediatric,Confirmed,patients,2
VT,2023,8,Pediatric,Suspected,hospital,64
VT,2023,8,Pediatric,Suspected,patients,5
VT,2023,9,Adult,Confirmed,hospital,461
VT,2023,9,Adult,Confirmed,patients,149
VT,2023,9,Adult,Suspected,hospital,97
VT,2023,9,Adult,Suspected,patients,26
VT,2023,9,Pediatric,Confirmed,hospital,431
VT,2023,9,Pediatric,Confirmed,patients,2
VT,2023,9,Pediatric,Suspected,hospital,67
VT,2023,9,Pediatric,Suspected,patients,6
VT,2023,10,Adult,Confirmed,hospital,424
VT,2023,10,Adult,Confirmed,patients,136
VT,2023,10,Adult,Suspected,hospital,88
VT,2023,10,Adult,Suspected,patients,20
VT,2023,10,Pediatric,Confirmed,hospital,396
VT,2023,10,Pediatric,Confirmed,patients,4
VT,2023,10,Pediatric,Suspected,hospital,60
VT,2023,10,Pediatric,Suspected,patients,0
WA,2020,2,Adult,Confirmed,hospital,0
WA,2020,2,Adult,Confirmed,patients,0
WA,2020,2,Adult,Suspected,hospital,0
WA,2020,2,Adult,Suspected,patients,0
WA,2020,2,Pediatric,Confirmed,hospital,0
WA,2020,2,Pediatric,Confirmed,patients,0
WA,2020,2,Pediatric,Suspected,hospital,0
WA,2020,2,Pediatric,Suspected,patients,0
WA,2020,3,Adult,Confirmed,hospital,0
WA,2020,3,Adult,Confirmed,patients,0
WA,2020,3,Adult,Suspected,hospital,0
WA,2020,3,Adult,Suspected,patients,0
WA,2020,3,Pediatric,Confirmed,hospital,0
WA,2020,3,Pediatric,Confirmed,patients,0
WA,2020,3,Pediatric,Suspected,hospital,0
WA,2020,3,Pediatric,Suspected,patients,0
WA,2020,4,Adult,Confirmed,hospital,0
WA,2020,4,Adult,Confirmed,patients,0
WA,2020,4,Adult,Suspected,hospital,0
WA,2020,4,Adult,Suspected,patients,0
WA,2020,4,Pediatric,Confirmed,hospital,0
WA,2020,4,Pediatric,Confirmed,patients,0
WA,2020,4,Pediatric,Suspected,hospital,0
WA,2020,4,Pediatric,Suspected,patients,0
WA,2020,5,Adult,Confirmed,hospital,0
WA,2020,5,Adult,Confirmed,patients,0
WA,2020,5,Adult,Suspected,hospital,0
WA,2020,5,Adult,Suspected,patients,0
WA,2020,5,Pediatric,Confirmed,hospital,0
WA,2020,5,Pediatric,Confirmed,patients,0
WA,2020,5,Pediatric,Suspected,hospital,0
WA,2020,5,Pediatric,Suspected,patients,0
WA,2020,6,Adult,Confirmed,hospital,0
WA,2020,6,Adult,Confirmed,patients,0
WA,2020,6,Adult,Suspected,hospital,0
WA,2020,6,Adult,Suspected,patients,0
WA,2020,6,Pediatric,Confirmed,hospital,0
WA,2020,6,Pediatric,Confirmed,patients,0
WA,2020,6,Pediatric,Suspected,hospital,0
WA,2020,6,Pediatric,Suspected,patients,0
WA,2020,7,Adult,Confirmed,hospital,1017
WA,2020,7,Adult,Confirmed,patients,476
WA,2020,7,Adult,Suspected,hospital,1037
WA,2020,7,Adult,Suspected,patients,1218
WA,2020,7,Pediatric,Confirmed,hospital,1008
WA,2020,7,Pediatric,Confirmed,patients,11
WA,2020,7,Pediatric,Suspected,hospital,1010
WA,2020,7,Pediatric,Suspected,patients,27
WA,2020,8,Adult,Confirmed,hospital,2564
WA,2020,8,Adult,Confirmed,patients,808
WA,2020,8,Adult,Suspected,hospital,2535
WA,2020,8,Adult,Suspected,patients,2603
WA,2020,8,Pediatric,Confirmed,hospital,1977
WA,2020,8,Pediatric,Confirmed,patients,4
WA,2020,8,Pediatric,Suspected,hospital,2004
WA,2020,8,Pediatric,Suspected,patients,57
WA,2020,9,Adult,Confirmed,hospital,2995
WA,2020,9,Adult,Confirmed,patients,834
WA,2020,9,Adult,Suspected,hospital,2935
WA,2020,9,Adult,Suspected,patients,3691
WA,2020,9,Pediatric,Confirmed,hospital,2212
WA,2020,9,Pediatric,Confirmed,patients,7
WA,2020,9,Pediatric,Suspected,hospital,2229
WA,2020,9,Pediatric,Suspected,patients,52
WA,2020,10,Adult,Confirmed,hospital,3132
WA,2020,10,Adult,Confirmed,patients,945
WA,2020,10,Adult,Suspected,hospital,3070
WA,2020,10,Adult,Suspected,patients,2652
WA,2020,10,Pediatric,Confirmed,hospital,2693
WA,2020,10,Pediatric,Confirmed,patients,13
WA,2020,10,Pediatric,Suspected,hospital,2671
WA,2020,10,Pediatric,Suspected,patients,218
WA,2020,11,Adult,Confirmed,hospital,3077
WA,2020,11,Adult,Confirmed,patients,2217
WA,2020,11,Adult,Suspected,hospital,3017
WA,2020,11,Adult,Suspected,patients,2503
WA,2020,11,Pediatric,Confirmed,hospital,3014
WA,2020,11,Pediatric,Confirmed,patients,11
WA,2020,11,Pediatric,Suspected,hospital,3013
WA,2020,11,Pediatric,Suspected,patients,468
WA,2020,12,Adult,Confirmed,hospital,3178
WA,2020,12,Adult,Confirmed,patients,3184
WA,2020,12,Adult,Suspected,hospital,3116
WA,2020,12,Adult,Suspected,patients,2864
WA,2020,12,Pediatric,Confirmed,hospital,3116
WA,2020,12,Pediatric,Confirmed,patients,20
WA,2020,12,Pediatric,Suspected,hospital,3116
WA,2020,12,Pediatric,Suspected,patients,491
WA,2021,1,Adult,Confirmed,hospital,3178
WA,2021,1,Adult,Confirmed,patients,2833
WA,2021,1,Adult,Suspected,hospital,3116
WA,2021,1,Adult,Suspected,patients,2767
WA,2021,1,Pediatric,Confirmed,hospital,3116
WA,2021,1,Pediatric,Confirmed,patients,29
WA,2021,1,Pediatric,Suspected,hospital,3116
WA,2021,1,Pediatric,Suspected,patients,629
WA,2021,2,Adult,Confirmed,hospital,2860
WA,2021,2,Adult,Confirmed,patients,1517
WA,2021,2,Adult,Suspected,hospital,2804
WA,2021,2,Adult,Suspected,patients,2232
WA,2021,2,Pediatric,Confirmed,hospital,2804
WA,2021,2,Pediatric,Confirmed,patients,16
WA,2021,2,Pediatric,Suspected,hospital,2804
WA,2021,2,Pediatric,Suspected,patients,432
WA,2021,3,Adult,Confirmed,hospital,3150
WA,2021,3,Adult,Confirmed,patients,1241
WA,2021,3,Adult,Suspected,hospital,3088
WA,2021,3,Adult,Suspected,patients,2184
WA,2021,3,Pediatric,Confirmed,hospital,3088
WA,2021,3,Pediatric,Confirmed,patients,14
WA,2021,3,Pediatric,Suspected,hospital,3088
WA,2021,3,Pediatric,Suspected,patients,322
WA,2021,4,Adult,Confirmed,hospital,3069
WA,2021,4,Adult,Confirmed,patients,1889
WA,2021,4,Adult,Suspected,hospital,3009
WA,2021,4,Adult,Suspected,patients,3679
WA,2021,4,Pediatric,Confirmed,hospital,3009
WA,2021,4,Pediatric,Confirmed,patients,12
WA,2021,4,Pediatric,Suspected,hospital,3009
WA,2021,4,Pediatric,Suspected,patients,159
WA,2021,5,Adult,Confirmed,hospital,3134
WA,2021,5,Adult,Confirmed,patients,1961
WA,2021,5,Adult,Suspected,hospital,3072
WA,2021,5,Adult,Suspected,patients,4251
WA,2021,5,Pediatric,Confirmed,hospital,3072
WA,2021,5,Pediatric,Confirmed,patients,52
WA,2021,5,Pediatric,Suspected,hospital,3072
WA,2021,5,Pediatric,Suspected,patients,179
WA,2021,6,Adult,Confirmed,hospital,3042
WA,2021,6,Adult,Confirmed,patients,1258
WA,2021,6,Adult,Suspected,hospital,2982
WA,2021,6,Adult,Suspected,patients,4328
WA,2021,6,Pediatric,Confirmed,hospital,2982
WA,2021,6,Pediatric,Confirmed,patients,33
WA,2021,6,Pediatric,Suspected,hospital,2982
WA,2021,6,Pediatric,Suspected,patients,185
WA,2021,7,Adult,Confirmed,hospital,3167
WA,2021,7,Adult,Confirmed,patients,1509
WA,2021,7,Adult,Suspected,hospital,3105
WA,2021,7,Adult,Suspected,patients,4059
WA,2021,7,Pediatric,Confirmed,hospital,3105
WA,2021,7,Pediatric,Confirmed,patients,44
WA,2021,7,Pediatric,Suspected,hospital,3105
WA,2021,7,Pediatric,Suspected,patients,180
WA,2021,8,Adult,Confirmed,hospital,3149
WA,2021,8,Adult,Confirmed,patients,3955
WA,2021,8,Adult,Suspected,hospital,3087
WA,2021,8,Adult,Suspected,patients,5089
WA,2021,8,Pediatric,Confirmed,hospital,3087
WA,2021,8,Pediatric,Confirmed,patients,84
WA,2021,8,Pediatric,Suspected,hospital,3087
WA,2021,8,Pediatric,Suspected,patients,261
WA,2021,9,Adult,Confirmed,hospital,3062
WA,2021,9,Adult,Confirmed,patients,4390
WA,2021,9,Adult,Suspected,hospital,3002
WA,2021,9,Adult,Suspected,patients,5058
WA,2021,9,Pediatric,Confirmed,hospital,3002
WA,2021,9,Pediatric,Confirmed,patients,65
WA,2021,9,Pediatric,Suspected,hospital,3002
WA,2021,9,Pediatric,Suspected,patients,314
WA,2021,10,Adult,Confirmed,hospital,3167
WA,2021,10,Adult,Confirmed,patients,3108
WA,2021,10,Adult,Suspected,hospital,3105
WA,2021,10,Adult,Suspected,patients,5382
WA,2021,10,Pediatric,Confirmed,hospital,3105
WA,2021,10,Pediatric,Confirmed,patients,65
WA,2021,10,Pediatric,Suspected,hospital,3105
WA,2021,10,Pediatric,Suspected,patients,318
WA,2021,11,Adult,Confirmed,hospital,3050
WA,2021,11,Adult,Confirmed,patients,2334
WA,2021,11,Adult,Suspected,hospital,2990
WA,2021,11,Adult,Suspected,patients,5275
WA,2021,11,Pediatric,Confirmed,hospital,2990
WA,2021,11,Pediatric,Confirmed,patients,57
WA,2021,11,Pediatric,Suspected,hospital,2990
WA,2021,11,Pediatric,Suspected,patients,342
WA,2021,12,Adult,Confirmed,hospital,3168
WA,2021,12,Adult,Confirmed,patients,2520
WA,2021,12,Adult,Suspected,hospital,3106
WA,2021,12,Adult,Suspected,patients,5359
WA,2021,12,Pediatric,Confirmed,hospital,3106
WA,2021,12,Pediatric,Confirmed,patients,75
WA,2021,12,Pediatric,Suspected,hospital,3106
WA,2021,12,Pediatric,Suspected,patients,319
WA,2022,1,Adult,Confirmed,hospital,3154
WA,2022,1,Adult,Confirmed,patients,7193
WA,2022,1,Adult,Suspected,hospital,3092
WA,2022,1,Adult,Suspected,patients,5170
WA,2022,1,Pediatric,Confirmed,hospital,3092
WA,2022,1,Pediatric,Confirmed,patients,318
WA,2022,1,Pediatric,Suspected,hospital,3092
WA,2022,1,Pediatric,Suspected,patients,330
WA,2022,2,Adult,Confirmed,hospital,2860
WA,2022,2,Adult,Confirmed,patients,3612
WA,2022,2,Adult,Suspected,hospital,2804
WA,2022,2,Adult,Suspected,patients,5268
WA,2022,2,Pediatric,Confirmed,hospital,2804
WA,2022,2,Pediatric,Confirmed,patients,169
WA,2022,2,Pediatric,Suspected,hospital,2804
WA,2022,2,Pediatric,Suspected,patients,289
WA,2022,3,Adult,Confirmed,hospital,3153
WA,2022,3,Adult,Confirmed,patients,1244
WA,2022,3,Adult,Suspected,hospital,3091
WA,2022,3,Adult,Suspected,patients,6069
WA,2022,3,Pediatric,Confirmed,hospital,3091
WA,2022,3,Pediatric,Confirmed,patients,70
WA,2022,3,Pediatric,Suspected,hospital,3091
WA,2022,3,Pediatric,Suspected,patients,374
WA,2022,4,Adult,Confirmed,hospital,3067
WA,2022,4,Adult,Confirmed,patients,961
WA,2022,4,Adult,Suspected,hospital,3007
WA,2022,4,Adult,Suspected,patients,5729
WA,2022,4,Pediatric,Confirmed,hospital,3007
WA,2022,4,Pediatric,Confirmed,patients,45
WA,2022,4,Pediatric,Suspected,hospital,3007
WA,2022,4,Pediatric,Suspected,patients,352
WA,2022,5,Adult,Confirmed,hospital,3155
WA,2022,5,Adult,Confirmed,patients,2263
WA,2022,5,Adult,Suspected,hospital,3093
WA,2022,5,Adult,Suspected,patients,3703
WA,2022,5,Pediatric,Confirmed,hospital,3093
WA,2022,5,Pediatric,Confirmed,patients,90
WA,2022,5,Pediatric,Suspected,hospital,3093
WA,2022,5,Pediatric,Suspected,patients,100
WA,2022,6,Adult,Confirmed,hospital,3065
WA,2022,6,Adult,Confirmed,patients,2628
WA,2022,6,Adult,Suspected,hospital,3005
WA,2022,6,Adult,Suspected,patients,2406
WA,2022,6,Pediatric,Confirmed,hospital,3005
WA,2022,6,Pediatric,Confirmed,patients,91
WA,2022,6,Pediatric,Suspected,hospital,3005
WA,2022,6,Pediatric,Suspected,patients,34
WA,2022,7,Adult,Confirmed,hospital,3176
WA,2022,7,Adult,Confirmed,patients,3318
WA,2022,7,Adult,Suspected,hospital,3114
WA,2022,7,Adult,Suspected,patients,2271
WA,2022,7,Pediatric,Confirmed,hospital,3114
WA,2022,7,Pediatric,Confirmed,patients,107
WA,2022,7,Pediatric,Suspected,hospital,3114
WA,2022,7,Pediatric,Suspected,patients,40
WA,2022,8,Adult,Confirmed,hospital,3107
WA,2022,8,Adult,Confirmed,patients,2410
WA,2022,8,Adult,Suspected,hospital,3045
WA,2022,8,Adult,Suspected,patients,2391
WA,2022,8,Pediatric,Confirmed,hospital,3045
WA,2022,8,Pediatric,Confirmed,patients,94
WA,2022,8,Pediatric,Suspected,hospital,3045
WA,2022,8,Pediatric,Suspected,patients,16
WA,2022,9,Adult,Confirmed,hospital,2890
WA,2022,9,Adult,Confirmed,patients,1811
WA,2022,9,Adult,Suspected,hospital,2830
WA,2022,9,Adult,Suspected,patients,801
WA,2022,9,Pediatric,Confirmed,hospital,2830
WA,2022,9,Pediatric,Confirmed,patients,67
WA,2022,9,Pediatric,Suspected,hospital,2830
WA,2022,9,Pediatric,Suspected,patients,6
WA,2022,10,Adult,Confirmed,hospital,2997
WA,2022,10,Adult,Confirmed,patients,1381
WA,2022,10,Adult,Suspected,hospital,2935
WA,2022,10,Adult,Suspected,patients,359
WA,2022,10,Pediatric,Confirmed,hospital,2935
WA,2022,10,Pediatric,Confirmed,patients,60
WA,2022,10,Pediatric,Suspected,hospital,2935
WA,2022,10,Pediatric,Suspected,patients,10
WA,2022,11,Adult,Confirmed,hospital,2867
WA,2022,11,Adult,Confirmed,patients,1501
WA,2022,11,Adult,Suspected,hospital,2807
WA,2022,11,Adult,Suspected,patients,321
WA,2022,11,Pediatric,Confirmed,hospital,2807
WA,2022,11,Pediatric,Confirmed,patients,45
WA,2022,11,Pediatric,Suspected,hospital,2807
WA,2022,11,Pediatric,Suspected,patients,11
WA,2022,12,Adult,Confirmed,hospital,2947
WA,2022,12,Adult,Confirmed,patients,1993
WA,2022,12,Adult,Suspected,hospital,2919
WA,2022,12,Adult,Suspected,patients,271
WA,2022,12,Pediatric,Confirmed,hospital,2887
WA,2022,12,Pediatric,Confirmed,patients,74
WA,2022,12,Pediatric,Suspected,hospital,2887
WA,2022,12,Pediatric,Suspected,patients,12
WA,2023,1,Adult,Confirmed,hospital,2907
WA,2023,1,Adult,Confirmed,patients,1799
WA,2023,1,Adult,Suspected,hospital,2907
WA,2023,1,Adult,Suspected,patients,195
WA,2023,1,Pediatric,Confirmed,hospital,2845
WA,2023,1,Pediatric,Confirmed,patients,76
WA,2023,1,Pediatric,Suspected,hospital,2845
WA,2023,1,Pediatric,Suspected,patients,6
WA,2023,2,Adult,Confirmed,hospital,2640
WA,2023,2,Adult,Confirmed,patients,1542
WA,2023,2,Adult,Suspected,hospital,2640
WA,2023,2,Adult,Suspected,patients,352
WA,2023,2,Pediatric,Confirmed,hospital,2584
WA,2023,2,Pediatric,Confirmed,patients,52
WA,2023,2,Pediatric,Suspected,hospital,2584
WA,2023,2,Pediatric,Suspected,patients,12
WA,2023,3,Adult,Confirmed,hospital,2915
WA,2023,3,Adult,Confirmed,patients,1470
WA,2023,3,Adult,Suspected,hospital,2915
WA,2023,3,Adult,Suspected,patients,432
WA,2023,3,Pediatric,Confirmed,hospital,2853
WA,2023,3,Pediatric,Confirmed,patients,42
WA,2023,3,Pediatric,Suspected,hospital,2853
WA,2023,3,Pediatric,Suspected,patients,15
WA,2023,4,Adult,Confirmed,hospital,2818
WA,2023,4,Adult,Confirmed,patients,983
WA,2023,4,Adult,Suspected,hospital,2818
WA,2023,4,Adult,Suspected,patients,403
WA,2023,4,Pediatric,Confirmed,hospital,2758
WA,2023,4,Pediatric,Confirmed,patients,19
WA,2023,4,Pediatric,Suspected,hospital,2758
WA,2023,4,Pediatric,Suspected,patients,8
WA,2023,5,Adult,Confirmed,hospital,2908
WA,2023,5,Adult,Confirmed,patients,780
WA,2023,5,Adult,Suspected,hospital,2908
WA,2023,5,Adult,Suspected,patients,450
WA,2023,5,Pediatric,Confirmed,hospital,2846
WA,2023,5,Pediatric,Confirmed,patients,12
WA,2023,5,Pediatric,Suspected,hospital,2846
WA,2023,5,Pediatric,Suspected,patients,8
WA,2023,6,Adult,Confirmed,hospital,2813
WA,2023,6,Adult,Confirmed,patients,589
WA,2023,6,Adult,Suspected,hospital,2762
WA,2023,6,Adult,Suspected,patients,353
WA,2023,6,Pediatric,Confirmed,hospital,2753
WA,2023,6,Pediatric,Confirmed,patients,12
WA,2023,6,Pediatric,Suspected,hospital,2682
WA,2023,6,Pediatric,Suspected,patients,6
WA,2023,7,Adult,Confirmed,hospital,2907
WA,2023,7,Adult,Confirmed,patients,664
WA,2023,7,Adult,Suspected,hospital,2861
WA,2023,7,Adult,Suspected,patients,116
WA,2023,7,Pediatric,Confirmed,hospital,2847
WA,2023,7,Pediatric,Confirmed,patients,16
WA,2023,7,Pediatric,Suspected,hospital,1235
WA,2023,7,Pediatric,Suspected,patients,0
WA,2023,8,Adult,Confirmed,hospital,2901
WA,2023,8,Adult,Confirmed,patients,1020
WA,2023,8,Adult,Suspected,hospital,2839
WA,2023,8,Adult,Suspected,patients,0
WA,2023,8,Pediatric,Confirmed,hospital,2843
WA,2023,8,Pediatric,Confirmed,patients,25
WA,2023,8,Pediatric,Suspected,hospital,532
WA,2023,8,Pediatric,Suspected,patients,1
WA,2023,9,Adult,Confirmed,hospital,2828
WA,2023,9,Adult,Confirmed,patients,1422
WA,2023,9,Adult,Suspected,hospital,2788
WA,2023,9,Adult,Suspected,patients,8
WA,2023,9,Pediatric,Confirmed,hospital,2768
WA,2023,9,Pediatric,Confirmed,patients,44
WA,2023,9,Pediatric,Suspected,hospital,515
WA,2023,9,Pediatric,Suspected,patients,0
WA,2023,10,Adult,Confirmed,hospital,2609
WA,2023,10,Adult,Confirmed,patients,1226
WA,2023,10,Adult,Suspected,hospital,2602
WA,2023,10,Adult,Suspected,patients,5
WA,2023,10,Pediatric,Confirmed,hospital,2553
WA,2023,10,Pediatric,Confirmed,patients,19
WA,2023,10,Pediatric,Suspected,hospital,482
WA,2023,10,Pediatric,Suspected,patients,0
WI,2020,3,Adult,Confirmed,hospital,0
WI,2020,3,Adult,Confirmed,patients,0
WI,2020,3,Adult,Suspected,hospital,0
WI,2020,3,Adult,Suspected,patients,0
WI,2020,3,Pediatric,Confirmed,hospital,0
WI,2020,3,Pediatric,Confirmed,patients,0
WI,2020,3,Pediatric,Suspected,hospital,0
WI,2020,3,Pediatric,Suspected,patients,0
WI,2020,4,Adult,Confirmed,hospital,0
WI,2020,4,Adult,Confirmed,patients,0
WI,2020,4,Adult,Suspected,hospital,0
WI,2020,4,Adult,Suspected,patients,0
WI,2020,4,Pediatric,Confirmed,hospital,0
WI,2020,4,Pediatric,Confirmed,patients,0
WI,2020,4,Pediatric,Suspected,hospital,0
WI,2020,4,Pediatric,Suspected,patients,0
WI,2020,5,Adult,Confirmed,hospital,0
WI,2020,5,Adult,Confirmed,patients,0
WI,2020,5,Adult,Suspected,hospital,0
WI,2020,5,Adult,Suspected,patients,0
WI,2020,5,Pediatric,Confirmed,hospital,0
WI,2020,5,Pediatric,Confirmed,patients,0
WI,2020,5,Pediatric,Suspected,hospital,0
WI,2020,5,Pediatric,Suspected,patients,0
WI,2020,6,Adult,Confirmed,hospital,0
WI,2020,6,Adult,Confirmed,patients,0
WI,2020,6,Adult,Suspected,hospital,0
WI,2020,6,Adult,Suspected,patients,0
WI,2020,6,Pediatric,Confirmed,hospital,0
WI,2020,6,Pediatric,Confirmed,patients,0
WI,2020,6,Pediatric,Suspected,hospital,0
WI,2020,6,Pediatric,Suspected,patients,0
WI,2020,7,Adult,Confirmed,hospital,1502
WI,2020,7,Adult,Confirmed,patients,804
WI,2020,7,Adult,Suspected,hospital,1433
WI,2020,7,Adult,Suspected,patients,1474
WI,2020,7,Pediatric,Confirmed,hospital,1483
WI,2020,7,Pediatric,Confirmed,patients,11
WI,2020,7,Pediatric,Suspected,hospital,1424
WI,2020,7,Pediatric,Suspected,patients,18
WI,2020,8,Adult,Confirmed,hospital,4126
WI,2020,8,Adult,Confirmed,patients,2263
WI,2020,8,Adult,Suspected,hospital,4071
WI,2020,8,Adult,Suspected,patients,3367
WI,2020,8,Pediatric,Confirmed,hospital,3915
WI,2020,8,Pediatric,Confirmed,patients,30
WI,2020,8,Pediatric,Suspected,hospital,3916
WI,2020,8,Pediatric,Suspected,patients,89
WI,2020,9,Adult,Confirmed,hospital,4178
WI,2020,9,Adult,Confirmed,patients,2681
WI,2020,9,Adult,Suspected,hospital,4088
WI,2020,9,Adult,Suspected,patients,2852
WI,2020,9,Pediatric,Confirmed,hospital,3950
WI,2020,9,Pediatric,Confirmed,patients,31
WI,2020,9,Pediatric,Suspected,hospital,3928
WI,2020,9,Pediatric,Suspected,patients,79
WI,2020,10,Adult,Confirmed,hospital,4436
WI,2020,10,Adult,Confirmed,patients,8322
WI,2020,10,Adult,Suspected,hospital,4343
WI,2020,10,Adult,Suspected,patients,4881
WI,2020,10,Pediatric,Confirmed,hospital,4320
WI,2020,10,Pediatric,Confirmed,patients,92
WI,2020,10,Pediatric,Suspected,hospital,4313
WI,2020,10,Pediatric,Suspected,patients,134
WI,2020,11,Adult,Confirmed,hospital,4428
WI,2020,11,Adult,Confirmed,patients,13214
WI,2020,11,Adult,Suspected,hospital,4338
WI,2020,11,Adult,Suspected,patients,4303
WI,2020,11,Pediatric,Confirmed,hospital,4338
WI,2020,11,Pediatric,Confirmed,patients,114
WI,2020,11,Pediatric,Suspected,hospital,4338
WI,2020,11,Pediatric,Suspected,patients,158
WI,2020,12,Adult,Confirmed,hospital,4575
WI,2020,12,Adult,Confirmed,patients,9378
WI,2020,12,Adult,Suspected,hospital,4482
WI,2020,12,Adult,Suspected,patients,2967
WI,2020,12,Pediatric,Confirmed,hospital,4482
WI,2020,12,Pediatric,Confirmed,patients,99
WI,2020,12,Pediatric,Suspected,hospital,4482
WI,2020,12,Pediatric,Suspected,patients,162
WI,2021,1,Adult,Confirmed,hospital,4574
WI,2021,1,Adult,Confirmed,patients,6237
WI,2021,1,Adult,Suspected,hospital,4481
WI,2021,1,Adult,Suspected,patients,2227
WI,2021,1,Pediatric,Confirmed,hospital,4481
WI,2021,1,Pediatric,Confirmed,patients,55
WI,2021,1,Pediatric,Suspected,hospital,4481
WI,2021,1,Pediatric,Suspected,patients,159
WI,2021,2,Adult,Confirmed,hospital,4145
WI,2021,2,Adult,Confirmed,patients,2577
WI,2021,2,Adult,Suspected,hospital,4061
WI,2021,2,Adult,Suspected,patients,1469
WI,2021,2,Pediatric,Confirmed,hospital,4061
WI,2021,2,Pediatric,Confirmed,patients,51
WI,2021,2,Pediatric,Suspected,hospital,4061
